method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,budget,step,pool_index,sample_id,selected_order,initial_support,y_train,true_y,is_noisy,is_duplicate,group_id,projection,projection_source,projection_x,projection_y
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,50,50,83,83,45,0,0,0,0,0,83,pca,embedding,-0.17940173950769295,0.21748675639656376
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,50,50,2910,2910,46,0,1,1,0,0,2910,pca,embedding,-0.5452546604756562,-0.1983112145945505
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,50,50,2792,2792,47,0,1,1,0,0,2792,pca,embedding,0.5181214200648108,0.2677259540381929
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,50,50,4830,4830,48,0,1,1,0,0,4830,pca,embedding,-0.0532084284547713,0.11108195805369175
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,50,50,366,366,49,0,0,0,0,1,5013,pca,embedding,0.7097872736243273,0.4499378326117207
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,50,50,1113,1113,50,0,0,0,0,0,1113,pca,embedding,0.3572874414692341,-0.0731606280755088
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1153,1153,0,1,1,1,0,1,5050,pca,embedding,0.20423945273571317,-0.0063920903277570815
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2848,2848,0,1,0,0,0,1,5016,pca,embedding,-0.7155462954891302,-0.017807737100491074
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4002,4002,0,1,1,1,0,1,5032,pca,embedding,-0.6989742646231828,0.1015666847178366
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4543,4543,0,1,0,0,0,1,5023,pca,embedding,0.06901087252401539,0.30219985396057286
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2846,2846,1,0,0,0,0,1,5004,pca,embedding,0.7981692704814556,-0.5773243432631391
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1300,1300,2,0,1,1,0,0,1300,pca,embedding,0.3413273330533889,-0.15003496839692082
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4579,4579,3,0,1,1,0,1,5038,pca,embedding,-0.5331958044728644,0.017315327764307064
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2979,2979,4,0,0,0,0,1,5008,pca,embedding,-0.2058320512581052,-0.1271766652730618
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2568,2568,5,0,1,1,0,0,2568,pca,embedding,0.13736008324150156,0.30247285919805855
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,513,513,6,0,0,0,0,0,513,pca,embedding,0.051111474518266975,0.2013050708349238
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4893,4893,7,0,1,1,0,0,4893,pca,embedding,0.5348544228743043,-0.5100204594430752
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4558,4558,8,0,0,0,0,0,4558,pca,embedding,1.0061546715096426,-0.2275897633680326
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,267,267,9,0,1,1,0,1,5051,pca,embedding,1.0977465944199902,0.03324989259369934
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,94,94,10,0,0,0,0,1,5004,pca,embedding,1.0918480805111643,0.02588067368235307
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,722,722,11,0,1,1,0,1,5043,pca,embedding,0.8459676406404916,0.18768044452834332
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1251,1251,12,0,0,0,0,0,1251,pca,embedding,0.8845332118962982,-0.36768693547074743
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1138,1138,13,0,1,0,1,1,5010,pca,embedding,0.3683261920998953,-0.2957732839811991
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3986,3986,14,0,0,0,0,0,3986,pca,embedding,1.1693766733611237,-0.01744489592641347
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2362,2362,15,0,1,1,0,0,2362,pca,embedding,0.856878375273943,-0.06220431212364629
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2280,2280,16,0,0,0,0,0,2280,pca,embedding,0.19563045646442115,0.1995842221303336
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4318,4318,17,0,1,1,0,0,4318,pca,embedding,0.7681173755460646,-0.4188219340100101
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,649,649,18,0,0,0,0,0,649,pca,embedding,0.7816822938819173,-0.15665062144265077
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4577,4577,19,0,1,1,0,1,5051,pca,embedding,0.9503526355165849,-0.1828809171876054
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1009,1009,20,0,0,0,0,0,1009,pca,embedding,0.8751489858115864,-0.18974959756281926
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,867,867,21,0,1,1,0,1,5041,pca,embedding,0.8626282915716891,-0.12551708665804598
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4295,4295,22,0,0,0,0,1,5018,pca,embedding,-0.5403812559446484,-0.16692914478990972
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4429,4429,23,0,1,0,1,1,5020,pca,embedding,-0.11165708364604253,0.4419779588522764
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2682,2682,24,0,0,0,0,0,2682,pca,embedding,0.43686953609162255,-0.0828340927171113
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1505,1505,25,0,1,1,0,0,1505,pca,embedding,0.32978332545971656,0.12896519067121914
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,374,374,26,0,0,0,0,1,5019,pca,embedding,0.184568767310818,0.5789890730806778
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,656,656,27,0,0,0,0,0,656,pca,embedding,0.6039283765902993,0.14601008762189477
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,687,687,28,0,1,1,0,0,687,pca,embedding,-0.2815519550118418,-0.15890927384243783
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,113,113,29,0,0,0,0,1,5023,pca,embedding,-0.08381689264480434,-0.27634364609226886
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3317,3317,30,0,1,1,0,0,3317,pca,embedding,-0.5312840898051084,-0.2114459967855451
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,464,464,31,0,0,0,0,1,5017,pca,embedding,-0.19566205473487386,0.13079622985963685
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2531,2531,32,0,1,1,0,0,2531,pca,embedding,0.6520380970358048,0.44378948448257155
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,612,612,33,0,1,1,0,1,5034,pca,embedding,-0.05869464341239696,0.146367697253809
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,65,65,34,0,0,1,1,1,5052,pca,embedding,-0.06471048187902102,0.2614440185075817
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4872,4872,35,0,1,1,0,1,5049,pca,embedding,0.8004771150971686,0.023333787558640767
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,421,421,36,0,1,0,1,1,5020,pca,embedding,-0.3858008202694309,-0.37423248025391137
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,605,605,37,0,0,0,0,0,605,pca,embedding,-0.097761805339562,-0.00512298046516296
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3648,3648,38,0,1,1,0,0,3648,pca,embedding,0.8645838766733135,-0.16242780990500955
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4353,4353,39,0,1,1,0,0,4353,pca,embedding,0.6508636740526513,-0.49738843862021526
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3764,3764,40,0,1,1,0,0,3764,pca,embedding,-0.599203320219535,0.17271600515997576
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,364,364,41,0,0,0,0,0,364,pca,embedding,-0.7543875124390513,0.10825692288184324
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4370,4370,42,0,0,0,0,0,4370,pca,embedding,1.2868713225864805,-0.2236695101877743
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4109,4109,43,0,0,1,1,1,5027,pca,embedding,-0.3282740366275425,0.04691409224807853
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,634,634,44,0,0,0,0,0,634,pca,embedding,0.8003225320172423,-0.3211969250615738
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,83,83,45,0,0,0,0,0,83,pca,embedding,-0.17940173950769295,0.21748675639656376
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2910,2910,46,0,1,1,0,0,2910,pca,embedding,-0.5452546604756562,-0.1983112145945505
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2792,2792,47,0,1,1,0,0,2792,pca,embedding,0.5181214200648108,0.2677259540381929
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4830,4830,48,0,1,1,0,0,4830,pca,embedding,-0.0532084284547713,0.11108195805369175
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,366,366,49,0,0,0,0,1,5013,pca,embedding,0.7097872736243273,0.4499378326117207
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1113,1113,50,0,0,0,0,0,1113,pca,embedding,0.3572874414692341,-0.0731606280755088
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1260,1260,51,0,1,1,0,1,5051,pca,embedding,1.0288033675816266,0.04311511419648113
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1602,1602,52,0,1,1,0,0,1602,pca,embedding,0.44627944120603635,0.4764261445182405
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1186,1186,53,0,1,1,0,0,1186,pca,embedding,-0.05846431372137813,-0.16689358593857528
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3278,3278,54,0,0,0,0,1,5001,pca,embedding,0.38288989966258596,-0.5083544956855848
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3486,3486,55,0,0,0,0,0,3486,pca,embedding,0.7566631748202151,-0.013291018885682529
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3442,3442,56,0,0,0,0,0,3442,pca,embedding,-0.04457437417353756,-0.12144396936996825
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,127,127,57,0,1,0,1,1,5010,pca,embedding,0.060632232458108434,-0.5264247874301613
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,564,564,58,0,1,1,0,1,5037,pca,embedding,0.41600379045886315,0.4829344356509122
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,184,184,59,0,1,1,0,1,5051,pca,embedding,1.1035490027471924,0.03566934280457432
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2114,2114,60,0,1,1,0,0,2114,pca,embedding,-0.0010313386819093134,-0.19601011548386696
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2788,2788,61,0,0,0,0,1,5022,pca,embedding,0.3443950594470699,-0.2662315387513926
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1361,1361,62,0,1,1,0,0,1361,pca,embedding,-0.6939189844557165,-0.14333317001534118
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,572,572,63,0,0,0,0,1,5012,pca,embedding,-0.4265920628267678,0.09637643289334574
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3464,3464,64,0,1,1,0,0,3464,pca,embedding,-0.13157575456314982,-0.16180836322228442
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,181,181,65,0,0,0,0,1,5013,pca,embedding,0.5814628819675073,-0.7262061685741283
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3547,3547,66,0,0,0,0,0,3547,pca,embedding,0.05242348972298365,-0.08121707448038426
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,301,301,67,0,1,1,0,1,5051,pca,embedding,0.9891823297964433,-0.20168912866810085
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,111,111,68,0,1,1,0,1,5030,pca,embedding,0.003544080451033698,-0.12069936273186771
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2917,2917,69,0,0,0,0,1,5002,pca,embedding,-0.0030629700845249876,-0.48013295832536007
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,539,539,70,0,0,0,0,1,5001,pca,embedding,0.45325589745282646,0.6172592632057341
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1454,1454,71,0,1,1,0,0,1454,pca,embedding,0.7050766579530717,0.24737128648906268
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2333,2333,72,0,0,0,0,0,2333,pca,embedding,-0.35377357332806625,0.2787886440121023
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1912,1912,73,0,1,1,0,1,5043,pca,embedding,0.8086247805966009,0.27822702623832807
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1288,1288,74,0,0,0,0,0,1288,pca,embedding,-0.056265201936699996,-0.31472028438623395
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,86,86,75,0,1,0,1,1,5010,pca,embedding,0.24821689370923058,-0.5170785305981848
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,11,11,76,0,1,1,0,1,5038,pca,embedding,-0.5369530593503766,0.17070855532619847
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,121,121,77,0,0,0,0,1,5009,pca,embedding,-0.7518837249554007,0.04897853209658992
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3452,3452,78,0,0,0,0,0,3452,pca,embedding,0.8459857665645782,-0.24061999296708758
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3846,3846,79,0,0,0,0,0,3846,pca,embedding,-0.5674083834338677,-0.09711363949894049
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2841,2841,80,0,1,1,0,0,2841,pca,embedding,0.3065262170630557,-0.2591817087118068
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,4675,4675,81,0,1,1,0,0,4675,pca,embedding,0.41530500658867264,0.014555492995418584
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,444,444,82,0,1,1,0,1,5038,pca,embedding,-0.5325767171905516,0.029099242585250575
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,186,186,83,0,0,0,0,1,5004,pca,embedding,0.8840412670624533,-0.33187984099231727
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,23,23,84,0,0,0,0,1,5018,pca,embedding,-0.213962229005904,0.11843276150557208
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3080,3080,85,0,1,0,1,1,5026,pca,embedding,-0.6878490975122794,-0.11137572696025899
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,911,911,86,0,0,0,0,1,5022,pca,embedding,-0.009853666566376477,-0.5922941994655008
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,268,268,87,0,1,1,0,1,5028,pca,embedding,0.31751279434634766,-0.2282948626670468
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3684,3684,88,0,1,1,0,1,5031,pca,embedding,0.28199418662575304,0.4854914354675886
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2143,2143,89,0,0,0,0,0,2143,pca,embedding,1.0165179435829315,0.0370893177071893
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3508,3508,90,0,0,0,0,1,5023,pca,embedding,-0.28026937083399966,-0.3604262508517809
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,2999,2999,91,0,0,0,0,0,2999,pca,embedding,0.5818150009722853,0.25101509891985924
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,377,377,92,0,0,0,0,1,5008,pca,embedding,-0.30822626342185877,-0.33894650237949225
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,1973,1973,93,0,1,1,0,0,1973,pca,embedding,0.2305240475343503,-0.43228705392318756
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,493,493,94,0,1,1,0,1,5051,pca,embedding,1.1176505201490317,-0.0117029856625218
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,865,865,95,0,1,1,0,1,5039,pca,embedding,0.7906064002715623,-0.057626867073752155
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,79,79,96,0,1,1,0,0,79,pca,embedding,0.7279331409128893,0.22845143678141527
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,350,350,97,0,1,1,0,1,5049,pca,embedding,0.6349788767150457,-0.32839337609653496
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,644,644,98,0,1,1,0,0,644,pca,embedding,0.6545586763221287,-0.08539098132045518
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,397,397,99,0,0,0,0,1,5023,pca,embedding,-0.22638137976432882,-0.4569715967224389
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,100,100,3909,3909,100,0,1,1,0,0,3909,pca,embedding,0.01668061030854685,0.30227347173282654
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,1153,1153,0,1,1,1,0,1,5050,pca,embedding,0.20423945273571317,-0.0063920903277570815
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,2848,2848,0,1,0,0,0,1,5016,pca,embedding,-0.7155462954891302,-0.017807737100491074
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4002,4002,0,1,1,1,0,1,5032,pca,embedding,-0.6989742646231828,0.1015666847178366
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4543,4543,0,1,0,0,0,1,5023,pca,embedding,0.06901087252401539,0.30219985396057286
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,2846,2846,1,0,0,0,0,1,5004,pca,embedding,0.7981692704814556,-0.5773243432631391
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,1300,1300,2,0,1,1,0,0,1300,pca,embedding,0.3413273330533889,-0.15003496839692082
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4579,4579,3,0,1,1,0,1,5038,pca,embedding,-0.5331958044728644,0.017315327764307064
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,2979,2979,4,0,0,0,0,1,5008,pca,embedding,-0.2058320512581052,-0.1271766652730618
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,2568,2568,5,0,1,1,0,0,2568,pca,embedding,0.13736008324150156,0.30247285919805855
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,513,513,6,0,0,0,0,0,513,pca,embedding,0.051111474518266975,0.2013050708349238
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4893,4893,7,0,1,1,0,0,4893,pca,embedding,0.5348544228743043,-0.5100204594430752
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4558,4558,8,0,0,0,0,0,4558,pca,embedding,1.0061546715096426,-0.2275897633680326
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,267,267,9,0,1,1,0,1,5051,pca,embedding,1.0977465944199902,0.03324989259369934
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,94,94,10,0,0,0,0,1,5004,pca,embedding,1.0918480805111643,0.02588067368235307
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,722,722,11,0,1,1,0,1,5043,pca,embedding,0.8459676406404916,0.18768044452834332
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,1251,1251,12,0,0,0,0,0,1251,pca,embedding,0.8845332118962982,-0.36768693547074743
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,1138,1138,13,0,1,0,1,1,5010,pca,embedding,0.3683261920998953,-0.2957732839811991
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,3986,3986,14,0,0,0,0,0,3986,pca,embedding,1.1693766733611237,-0.01744489592641347
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,2362,2362,15,0,1,1,0,0,2362,pca,embedding,0.856878375273943,-0.06220431212364629
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,2280,2280,16,0,0,0,0,0,2280,pca,embedding,0.19563045646442115,0.1995842221303336
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4318,4318,17,0,1,1,0,0,4318,pca,embedding,0.7681173755460646,-0.4188219340100101
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,649,649,18,0,0,0,0,0,649,pca,embedding,0.7816822938819173,-0.15665062144265077
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4577,4577,19,0,1,1,0,1,5051,pca,embedding,0.9503526355165849,-0.1828809171876054
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,1009,1009,20,0,0,0,0,0,1009,pca,embedding,0.8751489858115864,-0.18974959756281926
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,867,867,21,0,1,1,0,1,5041,pca,embedding,0.8626282915716891,-0.12551708665804598
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4295,4295,22,0,0,0,0,1,5018,pca,embedding,-0.5403812559446484,-0.16692914478990972
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4429,4429,23,0,1,0,1,1,5020,pca,embedding,-0.11165708364604253,0.4419779588522764
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,2682,2682,24,0,0,0,0,0,2682,pca,embedding,0.43686953609162255,-0.0828340927171113
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,1505,1505,25,0,1,1,0,0,1505,pca,embedding,0.32978332545971656,0.12896519067121914
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,374,374,26,0,0,0,0,1,5019,pca,embedding,0.184568767310818,0.5789890730806778
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,656,656,27,0,0,0,0,0,656,pca,embedding,0.6039283765902993,0.14601008762189477
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,687,687,28,0,1,1,0,0,687,pca,embedding,-0.2815519550118418,-0.15890927384243783
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,113,113,29,0,0,0,0,1,5023,pca,embedding,-0.08381689264480434,-0.27634364609226886
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,3317,3317,30,0,1,1,0,0,3317,pca,embedding,-0.5312840898051084,-0.2114459967855451
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,464,464,31,0,0,0,0,1,5017,pca,embedding,-0.19566205473487386,0.13079622985963685
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,2531,2531,32,0,1,1,0,0,2531,pca,embedding,0.6520380970358048,0.44378948448257155
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,612,612,33,0,1,1,0,1,5034,pca,embedding,-0.05869464341239696,0.146367697253809
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,65,65,34,0,0,1,1,1,5052,pca,embedding,-0.06471048187902102,0.2614440185075817
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4872,4872,35,0,1,1,0,1,5049,pca,embedding,0.8004771150971686,0.023333787558640767
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,421,421,36,0,1,0,1,1,5020,pca,embedding,-0.3858008202694309,-0.37423248025391137
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,605,605,37,0,0,0,0,0,605,pca,embedding,-0.097761805339562,-0.00512298046516296
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,3648,3648,38,0,1,1,0,0,3648,pca,embedding,0.8645838766733135,-0.16242780990500955
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4353,4353,39,0,1,1,0,0,4353,pca,embedding,0.6508636740526513,-0.49738843862021526
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,3764,3764,40,0,1,1,0,0,3764,pca,embedding,-0.599203320219535,0.17271600515997576
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,364,364,41,0,0,0,0,0,364,pca,embedding,-0.7543875124390513,0.10825692288184324
PU-R-Manifold,manifold_group_noise_fashion_mnist,9,0.1,0.0,support,200,200,4370,4370,42,0,0,0,0,0,4370,pca,embedding,1.2868713225864805,-0.2236695101877743
