method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-F,synthetic_redundancy_hard,4,0.4,0.4,1800,1200,317,0,317,0.2073897894588299,0.026800000000000046,,,,,1.9456598544493318,1,314,0.2870662460567823,0.39747634069400634,0.44230321049690247
PU-G,synthetic_redundancy_hard,4,0.4,0.4,1800,1200,340,0,340,0.22104782925453037,0.021700000000000053,,,,,2.147473495453596,1,337,0.28823529411764703,0.3735294117647059,0.46389833092689514
GREATS,synthetic_redundancy_hard,4,0.4,0.4,1800,1200,365,0,365,,0.024900000000000033,,,,,1.679373936727643,1,362,0.26575342465753427,0.37534246575342467,0.3713074326515198
MaxLoss,synthetic_redundancy_hard,4,0.4,0.5,1500,1500,231,0,231,0.18634284910513088,0.028100000000000014,,,,,0.7437048070132732,1,228,0.30303030303030304,0.37662337662337664,0.4371509253978729
PU-C,synthetic_redundancy_hard,4,0.4,0.5,1500,1500,228,0,228,0.18416927027283236,0.035599999999999965,,,,,0.956294933333993,1,225,0.30701754385964913,0.39035087719298245,0.5184805989265442
PU-F,synthetic_redundancy_hard,4,0.4,0.5,1500,1500,229,0,229,0.18489400134421885,0.03290000000000004,,,,,1.4386731889098883,1,226,0.3056768558951965,0.4148471615720524,0.46592453122138977
PU-G,synthetic_redundancy_hard,4,0.4,0.5,1500,1500,257,0,257,0.20510678173741326,0.031100000000000017,,,,,1.6040750769898295,1,254,0.2607003891050584,0.3735408560311284,0.6066117286682129
GREATS,synthetic_redundancy_hard,4,0.4,0.5,1500,1500,284,0,284,,0.03200000000000003,,,,,1.3125248486176133,1,281,0.23591549295774647,0.3767605633802817,0.4081450402736664
MaxLoss,synthetic_redundancy_hard,4,0.4,0.6,1200,1800,232,0,232,0.23276027123210952,0.03200000000000003,,,,,0.7978443345054984,1,229,0.27155172413793105,0.41810344827586204,0.6147254109382629
PU-C,synthetic_redundancy_hard,4,0.4,0.6,1200,1800,222,0,222,0.2237659049569629,0.019000000000000017,,,,,0.9862952390685678,1,219,0.28378378378378377,0.38738738738738737,0.4978029131889343
PU-F,synthetic_redundancy_hard,4,0.4,0.6,1200,1800,238,0,238,0.23814377281814814,0.045599999999999974,,,,,1.365418984554708,1,235,0.2605042016806723,0.3739495798319328,0.5095018148422241
PU-G,synthetic_redundancy_hard,4,0.4,0.6,1200,1800,242,0,242,0.24172747530974448,0.021499999999999964,,,,,1.2770653320476413,1,239,0.26859504132231404,0.384297520661157,0.4862350821495056
GREATS,synthetic_redundancy_hard,4,0.4,0.6,1200,1800,216,0,216,,0.03720000000000001,,,,,1.0646679922938347,1,213,0.2962962962962963,0.4166666666666667,0.44475626945495605
MaxLoss,synthetic_redundancy_hard,4,0.4,0.7,900,2100,173,0,173,0.23742782464250922,0.05130000000000001,,,,,0.6723635252565145,1,170,0.3179190751445087,0.3988439306358382,0.5456075072288513
PU-C,synthetic_redundancy_hard,4,0.4,0.7,900,2100,179,0,179,0.24467243521939963,0.03710000000000002,,,,,0.8496122136712074,1,176,0.31843575418994413,0.4301675977653631,0.5273963212966919
PU-F,synthetic_redundancy_hard,4,0.4,0.7,900,2100,190,0,190,0.2579047356848605,0.021700000000000053,,,,,1.043683459982276,1,187,0.3,0.4263157894736842,0.36186301708221436
PU-G,synthetic_redundancy_hard,4,0.4,0.7,900,2100,202,0,202,0.2722708299988881,0.03979999999999995,,,,,1.1379531901329756,1,199,0.25742574257425743,0.3811881188118812,0.5507724285125732
GREATS,synthetic_redundancy_hard,4,0.4,0.7,900,2100,194,0,194,,0.03259999999999996,,,,,0.9928820971399546,1,191,0.29381443298969073,0.44329896907216493,0.5125287771224976
MaxLoss,synthetic_redundancy_hard,4,0.4,0.8,600,2400,106,0,106,0.230040158261545,0.06820000000000004,,,,,0.5803223168477416,1,103,0.3584905660377358,0.49056603773584906,0.517672598361969
PU-C,synthetic_redundancy_hard,4,0.4,0.8,600,2400,126,0,126,0.26682960940524936,0.07550000000000001,,,,,0.7199064418673515,1,123,0.3333333333333333,0.4603174603174603,0.6109190583229065
PU-F,synthetic_redundancy_hard,4,0.4,0.8,600,2400,138,0,138,0.2886339742108248,0.06830000000000003,,,,,0.8680170606821775,1,135,0.2898550724637681,0.4420289855072464,0.6160883903503418
PU-G,synthetic_redundancy_hard,4,0.4,0.8,600,2400,148,0,148,0.30666646955069155,0.048900000000000055,,,,,0.9383220402523875,1,145,0.28378378378378377,0.4527027027027027,0.5486254096031189
GREATS,synthetic_redundancy_hard,4,0.4,0.8,600,2400,122,0,122,,0.05940000000000001,,,,,0.7671615332365036,1,119,0.3360655737704918,0.5081967213114754,0.6534400582313538
MaxLoss,synthetic_redundancy_hard,5,0.0,0.0,3000,0,124,0,124,0.054035715002100915,0.021100000000000008,,,,,0.2434547320008278,1,121,0.0,0.12903225806451613,0.8571481704711914
PU-C,synthetic_redundancy_hard,5,0.0,0.0,3000,0,104,0,104,0.04635784780839458,0.01539999999999997,,,,,0.2999957539141178,1,101,0.0,0.09615384615384616,0.7863673567771912
PU-F,synthetic_redundancy_hard,5,0.0,0.0,3000,0,133,0,133,0.05746242729946971,0.008199999999999985,,,,,0.6800934430211782,1,130,0.0,0.14285714285714285,0.7719814777374268
PU-G,synthetic_redundancy_hard,5,0.0,0.0,3000,0,120,0,120,0.05250743729993701,0.00880000000000003,,,,,0.5317234797403216,1,117,0.0,0.175,0.718100368976593
GREATS,synthetic_redundancy_hard,5,0.0,0.0,3000,0,169,0,169,,0.0020000000000000018,,,,,0.6038895202800632,1,166,0.0,0.1834319526627219,0.6074758768081665
MaxLoss,synthetic_redundancy_hard,5,0.0,0.1,2700,300,31,0,31,0.01889930118340999,0.0044999999999999485,,,,,0.12733771465718746,1,28,0.0,0.03225806451612903,0.8907412886619568
PU-C,synthetic_redundancy_hard,5,0.0,0.1,2700,300,57,0,57,0.03089748974889517,0.0121,,,,,0.2257571304216981,1,54,0.0,0.05263157894736842,0.9024130702018738
PU-F,synthetic_redundancy_hard,5,0.0,0.1,2700,300,47,0,47,0.02636197186075151,0.00990000000000002,,,,,0.21507305838167667,1,44,0.0,0.02127659574468085,0.8787335157394409
PU-G,synthetic_redundancy_hard,5,0.0,0.1,2700,300,66,0,66,0.0349194910377264,0.009600000000000053,,,,,0.27885688189417124,1,63,0.0,0.045454545454545456,0.8736987113952637
GREATS,synthetic_redundancy_hard,5,0.0,0.1,2700,300,57,0,57,,0.008199999999999985,,,,,0.25017572194337845,1,54,0.0,0.15789473684210525,0.8513639569282532
MaxLoss,synthetic_redundancy_hard,5,0.0,0.2,2400,600,24,0,24,0.017447080521378666,0.00649999999999995,,,,,0.15958064049482346,1,21,0.0,0.0,0.8405410051345825
PU-C,synthetic_redundancy_hard,5,0.0,0.2,2400,600,49,0,49,0.030667832994367927,0.010800000000000032,,,,,0.24641482718288898,1,46,0.0,0.02040816326530612,0.8968501687049866
PU-F,synthetic_redundancy_hard,5,0.0,0.2,2400,600,14,0,14,0.01176214951556176,0.0023999999999999577,,,,,0.15674982126802206,1,11,0.0,0.0,0.7533924579620361
PU-G,synthetic_redundancy_hard,5,0.0,0.2,2400,600,49,0,49,0.030667832994367927,0.009000000000000008,,,,,0.2629548963159323,1,46,0.0,0.0,0.8719726204872131
GREATS,synthetic_redundancy_hard,5,0.0,0.2,2400,600,31,0,31,,0.005800000000000027,,,,,0.20715430844575167,1,28,0.0,0.03225806451612903,0.8545558452606201
MaxLoss,synthetic_redundancy_hard,5,0.0,0.3,2100,900,19,0,19,0.016736568009946495,0.005800000000000027,,,,,0.21452944446355104,1,16,0.0,0.05263157894736842,0.8431196808815002
PU-C,synthetic_redundancy_hard,5,0.0,0.3,2100,900,29,0,29,0.023044628382194787,0.006700000000000039,,,,,0.25619053933769464,1,26,0.0,0.034482758620689655,0.8661036491394043
PU-F,synthetic_redundancy_hard,5,0.0,0.3,2100,900,27,0,27,0.02180623821914196,0.008399999999999963,,,,,0.25685588270425797,1,24,0.0,0.037037037037037035,0.869776725769043
PU-G,synthetic_redundancy_hard,5,0.0,0.3,2100,900,33,0,33,0.025494333414826542,0.00660000000000005,,,,,0.27430400252342224,1,30,0.0,0.030303030303030304,0.8516814112663269
GREATS,synthetic_redundancy_hard,5,0.0,0.3,2100,900,23,0,23,,0.005499999999999949,,,,,0.24665982089936733,1,20,0.0,0.043478260869565216,0.8073958158493042
MaxLoss,synthetic_redundancy_hard,5,0.0,0.4,1800,1200,19,0,19,0.019513480714522302,0.006299999999999972,,,,,0.25787403993308544,1,16,0.0,0.0,0.8055771589279175
PU-C,synthetic_redundancy_hard,5,0.0,0.4,1800,1200,26,0,26,0.024695796193554997,0.010600000000000054,,,,,0.2884584255516529,1,23,0.0,0.0,0.8190958499908447
PU-F,synthetic_redundancy_hard,5,0.0,0.4,1800,1200,22,0,22,0.021758200775366277,0.0047000000000000375,,,,,0.28279199823737144,1,19,0.0,0.0,0.8274986743927002
PU-G,synthetic_redundancy_hard,5,0.0,0.4,1800,1200,25,0,25,0.023966630396898836,0.00770000000000004,,,,,0.2916604159399867,1,22,0.0,0.0,0.7865538001060486
GREATS,synthetic_redundancy_hard,5,0.0,0.4,1800,1200,18,0,18,,0.005900000000000016,,,,,0.27303370367735624,1,15,0.0,0.05555555555555555,0.7709267735481262
MaxLoss,synthetic_redundancy_hard,5,0.0,0.5,1500,1500,15,0,15,0.019722751749213785,0.006800000000000028,,,,,0.29288232140243053,1,12,0.0,0.06666666666666667,0.7751973271369934
PU-C,synthetic_redundancy_hard,5,0.0,0.5,1500,1500,16,0,16,0.020651578553952277,0.0046000000000000485,,,,,0.30494148563593626,1,13,0.0,0.0625,0.7772490978240967
PU-F,synthetic_redundancy_hard,5,0.0,0.5,1500,1500,23,0,23,0.026971468585543334,0.010499999999999954,,,,,0.3272234760224819,1,20,0.0,0.043478260869565216,0.8240455985069275
PU-G,synthetic_redundancy_hard,5,0.0,0.5,1500,1500,10,0,10,0.014935634622815996,0.0049000000000000155,,,,,0.29234858974814415,1,7,0.0,0.1,0.6927829384803772
GREATS,synthetic_redundancy_hard,5,0.0,0.5,1500,1500,22,0,22,,0.0043999999999999595,,,,,0.3285510279238224,1,19,0.0,0.09090909090909091,0.7851912379264832
MaxLoss,synthetic_redundancy_hard,5,0.0,0.6,1200,1800,14,0,14,0.023453966539818794,0.0032999999999999696,,,,,0.3582794535905123,1,11,0.0,0.0,0.7729676365852356
PU-C,synthetic_redundancy_hard,5,0.0,0.6,1200,1800,17,0,17,0.026931294472888112,0.0032999999999999696,,,,,0.374220784753561,1,14,0.0,0.0,0.7588822841644287
PU-F,synthetic_redundancy_hard,5,0.0,0.6,1200,1800,14,0,14,0.023453966539818794,0.005199999999999982,,,,,0.368718340061605,1,11,0.0,0.0,0.7514590620994568
PU-G,synthetic_redundancy_hard,5,0.0,0.6,1200,1800,13,0,13,0.022273400623816997,0.0043999999999999595,,,,,0.3664121078327298,1,10,0.0,0.07692307692307693,0.6804245710372925
GREATS,synthetic_redundancy_hard,5,0.0,0.6,1200,1800,19,0,19,,0.00539999999999996,,,,,0.3858749149367213,1,16,0.0,0.0,0.7610767483711243
MaxLoss,synthetic_redundancy_hard,5,0.0,0.7,900,2100,8,0,8,0.021493067673873156,0.0044999999999999485,,,,,0.3933686101809144,1,5,0.0,0.0,0.6128976941108704
PU-C,synthetic_redundancy_hard,5,0.0,0.7,900,2100,6,0,6,0.0180310292635113,0.005800000000000027,,,,,0.3916322644799948,1,3,0.0,0.0,0.545167088508606
PU-F,synthetic_redundancy_hard,5,0.0,0.7,900,2100,8,0,8,0.021493067673873156,0.0042999999999999705,,,,,0.3962469957768917,1,5,0.0,0.0,0.6069831848144531
PU-G,synthetic_redundancy_hard,5,0.0,0.7,900,2100,8,0,8,0.021493067673873156,0.0040999999999999925,,,,,0.39648943301290274,1,5,0.0,0.0,0.5854663252830505
GREATS,synthetic_redundancy_hard,5,0.0,0.7,900,2100,9,0,9,,0.0050000000000000044,,,,,0.40043320786207914,1,6,0.0,0.0,0.6152709126472473
MaxLoss,synthetic_redundancy_hard,5,0.0,0.8,600,2400,7,0,7,0.029579319758340716,0.0044999999999999485,,,,,0.43691657297313213,1,4,0.0,0.2857142857142857,0.5785908699035645
PU-C,synthetic_redundancy_hard,5,0.0,0.8,600,2400,8,0,8,0.03213391738245264,0.0038000000000000256,,,,,0.44090947043150663,1,5,0.0,0.25,0.6469544768333435
PU-F,synthetic_redundancy_hard,5,0.0,0.8,600,2400,7,0,7,0.029579319758340716,0.0037000000000000366,,,,,0.43925537541508675,1,4,0.0,0.2857142857142857,0.563098132610321
PU-G,synthetic_redundancy_hard,5,0.0,0.8,600,2400,4,0,4,0.021501237817574292,0.0020999999999999908,,,,,0.4315505102276802,1,1,0.0,0.5,0.33310285210609436
GREATS,synthetic_redundancy_hard,5,0.0,0.8,600,2400,8,0,8,,0.0030000000000000027,,,,,0.44284053705632687,1,5,0.0,0.25,0.6363019943237305
MaxLoss,synthetic_redundancy_hard,5,0.4,0.0,3000,0,458,0,458,0.17574783985037357,0.013499999999999956,,,,,1.3828509487211704,1,455,0.314410480349345,0.4388646288209607,0.1893816590309143
PU-C,synthetic_redundancy_hard,5,0.4,0.0,3000,0,492,0,492,0.18778578046476468,0.019100000000000006,,,,,2.093771151266992,1,489,0.3130081300813008,0.45934959349593496,0.26536864042282104
PU-F,synthetic_redundancy_hard,5,0.4,0.0,3000,0,462,0,462,0.17716623313026503,0.014900000000000024,,,,,3.5465826708823442,1,459,0.2922077922077922,0.40476190476190477,0.44875282049179077
PU-G,synthetic_redundancy_hard,5,0.4,0.0,3000,0,507,0,507,0.1930838503758423,0.017000000000000015,,,,,3.7241042386740446,1,504,0.2879684418145957,0.40828402366863903,0.38071751594543457
GREATS,synthetic_redundancy_hard,5,0.4,0.0,3000,0,541,0,541,,0.020000000000000018,,,,,2.635455592535436,1,538,0.2846580406654344,0.41035120147874304,0.44599518179893494
MaxLoss,synthetic_redundancy_hard,5,0.4,0.1,2700,300,443,0,443,0.18909381807316095,0.0232,,,,,1.375907571054995,1,440,0.29345372460496616,0.4153498871331828,0.47243818640708923
PU-C,synthetic_redundancy_hard,5,0.4,0.1,2700,300,427,0,427,0.182787322497461,0.01759999999999995,,,,,1.7969527021050453,1,424,0.2997658079625293,0.4332552693208431,0.6772950291633606
PU-F,synthetic_redundancy_hard,5,0.4,0.1,2700,300,460,0,460,0.1957820297102444,0.0232,,,,,3.1403399631381035,1,457,0.3,0.44565217391304346,0.5244172811508179
PU-G,synthetic_redundancy_hard,5,0.4,0.1,2700,300,499,0,499,0.21107996569480747,0.025499999999999967,,,,,3.680392977781594,1,496,0.2785571142284569,0.38877755511022044,0.22034898400306702
GREATS,synthetic_redundancy_hard,5,0.4,0.1,2700,300,521,0,521,,0.011299999999999977,,,,,2.5488592851907015,1,518,0.26103646833013433,0.3934740882917466,0.452955037355423
MaxLoss,synthetic_redundancy_hard,5,0.4,0.2,2400,600,429,0,429,0.20616427244385704,0.02200000000000002,,,,,1.3371133375912905,1,426,0.3006993006993007,0.4405594405594406,0.7335398197174072
PU-C,synthetic_redundancy_hard,5,0.4,0.2,2400,600,404,0,404,0.19508596061496064,0.019399999999999973,,,,,1.6805617939680815,1,401,0.32425742574257427,0.44554455445544555,0.4262140393257141
PU-F,synthetic_redundancy_hard,5,0.4,0.2,2400,600,462,0,462,0.2207364863716066,0.027599999999999958,,,,,3.3497214503586292,1,459,0.28354978354978355,0.4090909090909091,0.6269871592521667
PU-G,synthetic_redundancy_hard,5,0.4,0.2,2400,600,462,0,462,0.2207364863716066,0.03090000000000004,,,,,3.2847049105912447,1,459,0.2792207792207792,0.4069264069264069,0.6871475577354431
GREATS,synthetic_redundancy_hard,5,0.4,0.2,2400,600,465,0,465,,0.017199999999999993,,,,,2.2059787306934595,1,462,0.2903225806451613,0.4021505376344086,0.4765801727771759
MaxLoss,synthetic_redundancy_hard,5,0.4,0.3,2100,900,411,0,411,0.22600470815086737,0.03859999999999997,,,,,1.2695891065523028,1,408,0.27007299270072993,0.41119221411192214,0.37301263213157654
PU-C,synthetic_redundancy_hard,5,0.4,0.3,2100,900,356,0,356,0.19812736718449742,0.034599999999999964,,,,,1.4434916079044342,1,353,0.31179775280898875,0.4353932584269663,0.5517260432243347
PU-F,synthetic_redundancy_hard,5,0.4,0.3,2100,900,354,0,354,0.19710935821058229,0.024499999999999966,,,,,2.208755264058709,1,351,0.3022598870056497,0.4209039548022599,0.48944228887557983
PU-G,synthetic_redundancy_hard,5,0.4,0.3,2100,900,370,0,370,0.20524465554626659,0.016599999999999948,,,,,2.188238922506571,1,367,0.3,0.42702702702702705,0.49886345863342285
GREATS,synthetic_redundancy_hard,5,0.4,0.3,2100,900,403,0,403,,0.021599999999999953,,,,,1.8544495329260826,1,400,0.2803970223325062,0.4317617866004963,0.4939272701740265
MaxLoss,synthetic_redundancy_hard,5,0.4,0.4,1800,1200,324,0,324,0.21155259024817497,0.030299999999999994,,,,,0.9933302225545049,1,321,0.25925925925925924,0.4012345679012346,0.45510390400886536
PU-C,synthetic_redundancy_hard,5,0.4,0.4,1800,1200,293,0,293,0.19307514547836035,0.013399999999999967,,,,,1.1873668562620878,1,290,0.28668941979522183,0.41638225255972694,0.4772019684314728
PU-F,synthetic_redundancy_hard,5,0.4,0.4,1800,1200,298,0,298,0.19606292468961328,0.016100000000000003,,,,,1.7831623638048768,1,295,0.28187919463087246,0.38926174496644295,0.5126903653144836
PU-G,synthetic_redundancy_hard,5,0.4,0.4,1800,1200,341,0,341,0.2216403943602927,0.012700000000000045,,,,,2.1856264984235168,1,338,0.2404692082111437,0.3841642228739003,0.6921914219856262
GREATS,synthetic_redundancy_hard,5,0.4,0.4,1800,1200,350,0,350,,0.012900000000000023,,,,,1.6059988345950842,1,347,0.24285714285714285,0.39714285714285713,0.5328328609466553
MaxLoss,synthetic_redundancy_hard,5,0.4,0.5,1500,1500,296,0,296,0.2330287330551073,0.022299999999999986,,,,,0.9402999384328723,1,293,0.26013513513513514,0.40202702702702703,0.714851975440979
PU-C,synthetic_redundancy_hard,5,0.4,0.5,1500,1500,277,0,277,0.2194571410655044,0.01770000000000005,,,,,1.1444234158843756,1,274,0.2851985559566787,0.4187725631768953,0.464082807302475
PU-F,synthetic_redundancy_hard,5,0.4,0.5,1500,1500,262,0,262,0.20870086294598877,0.030200000000000005,,,,,1.574701415374875,1,259,0.29389312977099236,0.40458015267175573,0.46920067071914673
PU-G,synthetic_redundancy_hard,5,0.4,0.5,1500,1500,285,0,285,0.2251785016269423,0.021199999999999997,,,,,1.6454516230151057,1,282,0.256140350877193,0.3824561403508772,0.6304261088371277
GREATS,synthetic_redundancy_hard,5,0.4,0.5,1500,1500,304,0,304,,0.016700000000000048,,,,,1.4136741505935788,1,301,0.2598684210526316,0.41776315789473684,0.6145015954971313
MaxLoss,synthetic_redundancy_hard,5,0.4,0.6,1200,1800,179,0,179,0.18474491068627685,0.03700000000000003,,,,,0.6752777267247438,1,176,0.30726256983240224,0.48044692737430167,0.5285238027572632
PU-C,synthetic_redundancy_hard,5,0.4,0.6,1200,1800,226,0,226,0.22736699390225112,0.031000000000000028,,,,,0.9955292018130422,1,223,0.2345132743362832,0.39823008849557523,0.4783630669116974
PU-F,synthetic_redundancy_hard,5,0.4,0.6,1200,1800,207,0,207,0.2102204326656647,0.034599999999999964,,,,,1.1712150620296597,1,204,0.26570048309178745,0.42028985507246375,0.5618938207626343
PU-G,synthetic_redundancy_hard,5,0.4,0.6,1200,1800,211,0,211,0.21383911522570997,0.033399999999999985,,,,,1.1893973555415869,1,208,0.24170616113744076,0.3886255924170616,0.653080403804779
GREATS,synthetic_redundancy_hard,5,0.4,0.6,1200,1800,248,0,248,,0.022800000000000042,,,,,1.1905303876847029,1,245,0.2217741935483871,0.39919354838709675,0.48478925228118896
MaxLoss,synthetic_redundancy_hard,5,0.4,0.7,900,2100,116,0,116,0.16747325006872416,0.039100000000000024,,,,,0.5536813028156757,1,113,0.3620689655172414,0.5,0.4590073525905609
PU-C,synthetic_redundancy_hard,5,0.4,0.7,900,2100,134,0,134,0.1898119124234654,0.02969999999999995,,,,,0.7029513968154788,1,131,0.3283582089552239,0.5074626865671642,0.7812299132347107
PU-F,synthetic_redundancy_hard,5,0.4,0.7,900,2100,146,0,146,0.20456795382779092,0.022199999999999998,,,,,0.8735518623143435,1,143,0.3150684931506849,0.5,0.5536380410194397
PU-G,synthetic_redundancy_hard,5,0.4,0.7,900,2100,198,0,198,0.26748987671453506,0.018100000000000005,,,,,1.1071296920999885,1,195,0.23232323232323232,0.4393939393939394,0.6768001317977905
GREATS,synthetic_redundancy_hard,5,0.4,0.7,900,2100,202,0,202,,0.03290000000000004,,,,,1.0225467700511217,1,199,0.22772277227722773,0.4405940594059406,0.5966678261756897
MaxLoss,synthetic_redundancy_hard,5,0.4,0.8,600,2400,61,0,61,0.14453650079667568,0.041000000000000036,,,,,0.515811001881957,1,58,0.36065573770491804,0.5409836065573771,0.5715360045433044
PU-C,synthetic_redundancy_hard,5,0.4,0.8,600,2400,78,0,78,0.17738001240650192,0.06820000000000004,,,,,0.6061961986124516,1,75,0.28205128205128205,0.46153846153846156,0.8412908911705017
PU-F,synthetic_redundancy_hard,5,0.4,0.8,600,2400,83,0,83,0.18690033128950745,0.06479999999999997,,,,,0.6597290802747011,1,80,0.26506024096385544,0.42168674698795183,0.6958907246589661
PU-G,synthetic_redundancy_hard,5,0.4,0.8,600,2400,93,0,93,0.20578014344209805,0.04510000000000003,,,,,0.7139047151431441,1,90,0.20430107526881722,0.40860215053763443,0.7453212141990662
GREATS,synthetic_redundancy_hard,5,0.4,0.8,600,2400,75,0,75,,0.03369999999999995,,,,,0.6344269700348377,1,72,0.25333333333333335,0.44,0.5882631540298462
MaxLoss,synthetic_redundancy_hard,6,0.0,0.0,3000,0,92,0,92,0.041701713809743524,0.013000000000000012,,,,,0.18345735222101212,1,89,0.0,0.21739130434782608,0.8277365565299988
PU-C,synthetic_redundancy_hard,6,0.0,0.0,3000,0,115,0,115,0.05059218790847808,0.01739999999999997,,,,,0.332175069488585,1,112,0.0,0.21739130434782608,0.8626453876495361
PU-F,synthetic_redundancy_hard,6,0.0,0.0,3000,0,142,0,142,0.06087388581363484,0.0037000000000000366,,,,,0.6711264187470078,1,139,0.0,0.2323943661971831,0.7413554191589355
PU-G,synthetic_redundancy_hard,6,0.0,0.0,3000,0,151,0,151,0.06427141348831356,0.0023999999999999577,,,,,0.6924947910010815,1,148,0.0,0.2582781456953642,0.6289349794387817
GREATS,synthetic_redundancy_hard,6,0.0,0.0,3000,0,158,0,158,,0.007600000000000051,,,,,0.5558164892718196,1,155,0.0,0.26582278481012656,0.6480326056480408
MaxLoss,synthetic_redundancy_hard,6,0.0,0.1,2700,300,80,0,80,0.041088048252277076,0.0121,,,,,0.22593922074884176,1,77,0.0,0.275,0.933272659778595
PU-C,synthetic_redundancy_hard,6,0.0,0.1,2700,300,71,0,71,0.037133664824068546,0.009499999999999953,,,,,0.26699704490602016,1,68,0.0,0.22535211267605634,0.9093113541603088
PU-F,synthetic_redundancy_hard,6,0.0,0.1,2700,300,47,0,47,0.02636197186075151,0.0038000000000000256,,,,,0.23076439928263426,1,44,0.0,0.2127659574468085,0.8985085487365723
PU-G,synthetic_redundancy_hard,6,0.0,0.1,2700,300,83,0,83,0.04239818482892588,0.00660000000000005,,,,,0.34471701364964247,1,80,0.0,0.24096385542168675,0.9005776047706604
GREATS,synthetic_redundancy_hard,6,0.0,0.1,2700,300,97,0,97,,0.007600000000000051,,,,,0.38588451594114304,1,94,0.0,0.1958762886597938,0.8702490329742432
MaxLoss,synthetic_redundancy_hard,6,0.0,0.2,2400,600,46,0,46,0.029125968925654888,0.007499999999999951,,,,,0.20239344891160727,1,43,0.0,0.34782608695652173,0.9240302443504333
PU-C,synthetic_redundancy_hard,6,0.0,0.2,2400,600,51,0,51,0.03169086715206504,0.008399999999999963,,,,,0.2528748521581292,1,48,0.0,0.21568627450980393,0.8919180631637573
PU-F,synthetic_redundancy_hard,6,0.0,0.2,2400,600,35,0,35,0.023383291845675558,0.005199999999999982,,,,,0.2261356608942151,1,32,0.0,0.14285714285714285,0.8524177074432373
PU-G,synthetic_redundancy_hard,6,0.0,0.2,2400,600,82,0,82,0.0471734901657328,0.008700000000000041,,,,,0.38420775812119246,1,79,0.0,0.21951219512195122,0.8423182368278503
GREATS,synthetic_redundancy_hard,6,0.0,0.2,2400,600,62,0,62,,0.006700000000000039,,,,,0.3109039841219783,1,59,0.0,0.0967741935483871,0.8575840592384338
MaxLoss,synthetic_redundancy_hard,6,0.0,0.3,2100,900,29,0,29,0.023044628382194787,0.005299999999999971,,,,,0.23464935645461082,1,26,0.0,0.1724137931034483,0.8450683355331421
PU-C,synthetic_redundancy_hard,6,0.0,0.3,2100,900,20,0,20,0.017382406338583678,0.0041999999999999815,,,,,0.2322069751098752,1,17,0.0,0.2,0.8041869401931763
PU-F,synthetic_redundancy_hard,6,0.0,0.3,2100,900,46,0,46,0.03326353122247383,0.005099999999999993,,,,,0.31978444568812847,1,43,0.0,0.30434782608695654,0.8603344559669495
PU-G,synthetic_redundancy_hard,6,0.0,0.3,2100,900,22,0,22,0.018662572896573693,0.005800000000000027,,,,,0.24622199963778257,1,19,0.0,0.045454545454545456,0.8330320715904236
GREATS,synthetic_redundancy_hard,6,0.0,0.3,2100,900,41,0,41,,0.0037000000000000366,,,,,0.3066564742475748,1,38,0.0,0.34146341463414637,0.8299769163131714
MaxLoss,synthetic_redundancy_hard,6,0.0,0.4,1800,1200,29,0,29,0.026864898565690964,0.00660000000000005,,,,,0.27560824900865555,1,26,0.0,0.20689655172413793,0.8447954058647156
PU-C,synthetic_redundancy_hard,6,0.0,0.4,1800,1200,36,0,36,0.031836072099395096,0.008900000000000019,,,,,0.3136820700019598,1,33,0.0,0.19444444444444445,0.8653712868690491
PU-F,synthetic_redundancy_hard,6,0.0,0.4,1800,1200,47,0,47,0.039456071972381324,0.008900000000000019,,,,,0.35560331027954817,1,44,0.0,0.23404255319148937,0.8706486821174622
PU-G,synthetic_redundancy_hard,6,0.0,0.4,1800,1200,29,0,29,0.026864898565690964,0.006900000000000017,,,,,0.30382435116916895,1,26,0.0,0.27586206896551724,0.8298938274383545
GREATS,synthetic_redundancy_hard,6,0.0,0.4,1800,1200,31,0,31,,0.005499999999999949,,,,,0.3131649987772107,1,28,0.0,0.1935483870967742,0.8525705933570862
MaxLoss,synthetic_redundancy_hard,6,0.0,0.5,1500,1500,33,0,33,0.03562300780322403,0.007099999999999995,,,,,0.32532456517219543,1,30,0.0,0.24242424242424243,0.8632051944732666
PU-C,synthetic_redundancy_hard,6,0.0,0.5,1500,1500,24,0,24,0.027853417966980487,0.005299999999999971,,,,,0.3281439309939742,1,21,0.0,0.20833333333333334,0.7674620747566223
PU-F,synthetic_redundancy_hard,6,0.0,0.5,1500,1500,35,0,35,0.037315858411602676,0.008000000000000007,,,,,0.36643429193645716,1,32,0.0,0.2857142857142857,0.8439390063285828
PU-G,synthetic_redundancy_hard,6,0.0,0.5,1500,1500,35,0,35,0.037315858411602676,0.005099999999999993,,,,,0.3656422132626176,1,32,0.0,0.22857142857142856,0.7935510873794556
GREATS,synthetic_redundancy_hard,6,0.0,0.5,1500,1500,23,0,23,,0.0029000000000000137,,,,,0.33362962026149035,1,20,0.0,0.34782608695652173,0.7561191916465759
